center,left,right,steering,throttle,brake,speed
IMG/center_2021_02_08_17_31_07_896.jpg,IMG/left_2021_02_08_17_31_07_896.jpg,IMG/right_2021_02_08_17_31_07_896.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_08_017.jpg,IMG/left_2021_02_08_17_31_08_017.jpg,IMG/right_2021_02_08_17_31_08_017.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_08_088.jpg,IMG/left_2021_02_08_17_31_08_088.jpg,IMG/right_2021_02_08_17_31_08_088.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_08_183.jpg,IMG/left_2021_02_08_17_31_08_183.jpg,IMG/right_2021_02_08_17_31_08_183.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_08_276.jpg,IMG/left_2021_02_08_17_31_08_276.jpg,IMG/right_2021_02_08_17_31_08_276.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_08_399.jpg,IMG/left_2021_02_08_17_31_08_399.jpg,IMG/right_2021_02_08_17_31_08_399.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_08_526.jpg,IMG/left_2021_02_08_17_31_08_526.jpg,IMG/right_2021_02_08_17_31_08_526.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_08_638.jpg,IMG/left_2021_02_08_17_31_08_638.jpg,IMG/right_2021_02_08_17_31_08_638.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_08_707.jpg,IMG/left_2021_02_08_17_31_08_707.jpg,IMG/right_2021_02_08_17_31_08_707.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_08_828.jpg,IMG/left_2021_02_08_17_31_08_828.jpg,IMG/right_2021_02_08_17_31_08_828.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_08_898.jpg,IMG/left_2021_02_08_17_31_08_898.jpg,IMG/right_2021_02_08_17_31_08_898.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_08_967.jpg,IMG/left_2021_02_08_17_31_08_967.jpg,IMG/right_2021_02_08_17_31_08_967.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_09_050.jpg,IMG/left_2021_02_08_17_31_09_050.jpg,IMG/right_2021_02_08_17_31_09_050.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_09_160.jpg,IMG/left_2021_02_08_17_31_09_160.jpg,IMG/right_2021_02_08_17_31_09_160.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_09_248.jpg,IMG/left_2021_02_08_17_31_09_248.jpg,IMG/right_2021_02_08_17_31_09_248.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_09_367.jpg,IMG/left_2021_02_08_17_31_09_367.jpg,IMG/right_2021_02_08_17_31_09_367.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_09_436.jpg,IMG/left_2021_02_08_17_31_09_436.jpg,IMG/right_2021_02_08_17_31_09_436.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_09_504.jpg,IMG/left_2021_02_08_17_31_09_504.jpg,IMG/right_2021_02_08_17_31_09_504.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_09_630.jpg,IMG/left_2021_02_08_17_31_09_630.jpg,IMG/right_2021_02_08_17_31_09_630.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_09_768.jpg,IMG/left_2021_02_08_17_31_09_768.jpg,IMG/right_2021_02_08_17_31_09_768.jpg,0,1,0,30.19024
IMG/center_2021_02_08_17_31_09_843.jpg,IMG/left_2021_02_08_17_31_09_843.jpg,IMG/right_2021_02_08_17_31_09_843.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_09_922.jpg,IMG/left_2021_02_08_17_31_09_922.jpg,IMG/right_2021_02_08_17_31_09_922.jpg,-0.2,1,0,30.17982
IMG/center_2021_02_08_17_31_10_002.jpg,IMG/left_2021_02_08_17_31_10_002.jpg,IMG/right_2021_02_08_17_31_10_002.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_10_078.jpg,IMG/left_2021_02_08_17_31_10_078.jpg,IMG/right_2021_02_08_17_31_10_078.jpg,0,1,0,30.19025
IMG/center_2021_02_08_17_31_10_193.jpg,IMG/left_2021_02_08_17_31_10_193.jpg,IMG/right_2021_02_08_17_31_10_193.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_10_277.jpg,IMG/left_2021_02_08_17_31_10_277.jpg,IMG/right_2021_02_08_17_31_10_277.jpg,0,1,0,30.19032
IMG/center_2021_02_08_17_31_10_417.jpg,IMG/left_2021_02_08_17_31_10_417.jpg,IMG/right_2021_02_08_17_31_10_417.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_10_500.jpg,IMG/left_2021_02_08_17_31_10_500.jpg,IMG/right_2021_02_08_17_31_10_500.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_10_591.jpg,IMG/left_2021_02_08_17_31_10_591.jpg,IMG/right_2021_02_08_17_31_10_591.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_10_682.jpg,IMG/left_2021_02_08_17_31_10_682.jpg,IMG/right_2021_02_08_17_31_10_682.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_10_768.jpg,IMG/left_2021_02_08_17_31_10_768.jpg,IMG/right_2021_02_08_17_31_10_768.jpg,-0.2,1,0,30.17984
IMG/center_2021_02_08_17_31_10_855.jpg,IMG/left_2021_02_08_17_31_10_855.jpg,IMG/right_2021_02_08_17_31_10_855.jpg,0,1,0,30.19013
IMG/center_2021_02_08_17_31_10_936.jpg,IMG/left_2021_02_08_17_31_10_936.jpg,IMG/right_2021_02_08_17_31_10_936.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_11_031.jpg,IMG/left_2021_02_08_17_31_11_031.jpg,IMG/right_2021_02_08_17_31_11_031.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_11_118.jpg,IMG/left_2021_02_08_17_31_11_118.jpg,IMG/right_2021_02_08_17_31_11_118.jpg,0,1,0,30.1902
IMG/center_2021_02_08_17_31_11_207.jpg,IMG/left_2021_02_08_17_31_11_207.jpg,IMG/right_2021_02_08_17_31_11_207.jpg,0,1,0,30.19027
IMG/center_2021_02_08_17_31_11_294.jpg,IMG/left_2021_02_08_17_31_11_294.jpg,IMG/right_2021_02_08_17_31_11_294.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_11_367.jpg,IMG/left_2021_02_08_17_31_11_367.jpg,IMG/right_2021_02_08_17_31_11_367.jpg,0,1,0,30.19043
IMG/center_2021_02_08_17_31_11_500.jpg,IMG/left_2021_02_08_17_31_11_500.jpg,IMG/right_2021_02_08_17_31_11_500.jpg,-0.15,1,0,30.18422
IMG/center_2021_02_08_17_31_11_580.jpg,IMG/left_2021_02_08_17_31_11_580.jpg,IMG/right_2021_02_08_17_31_11_580.jpg,-0.35,1,0,30.16348
IMG/center_2021_02_08_17_31_11_696.jpg,IMG/left_2021_02_08_17_31_11_696.jpg,IMG/right_2021_02_08_17_31_11_696.jpg,0,1,0,30.18985
IMG/center_2021_02_08_17_31_11_822.jpg,IMG/left_2021_02_08_17_31_11_822.jpg,IMG/right_2021_02_08_17_31_11_822.jpg,0,1,0,30.19026
IMG/center_2021_02_08_17_31_11_892.jpg,IMG/left_2021_02_08_17_31_11_892.jpg,IMG/right_2021_02_08_17_31_11_892.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_11_968.jpg,IMG/left_2021_02_08_17_31_11_968.jpg,IMG/right_2021_02_08_17_31_11_968.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_12_056.jpg,IMG/left_2021_02_08_17_31_12_056.jpg,IMG/right_2021_02_08_17_31_12_056.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_12_147.jpg,IMG/left_2021_02_08_17_31_12_147.jpg,IMG/right_2021_02_08_17_31_12_147.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_12_227.jpg,IMG/left_2021_02_08_17_31_12_227.jpg,IMG/right_2021_02_08_17_31_12_227.jpg,0,1,0,30.19032
IMG/center_2021_02_08_17_31_12_302.jpg,IMG/left_2021_02_08_17_31_12_302.jpg,IMG/right_2021_02_08_17_31_12_302.jpg,0,1,0,30.19032
IMG/center_2021_02_08_17_31_12_370.jpg,IMG/left_2021_02_08_17_31_12_370.jpg,IMG/right_2021_02_08_17_31_12_370.jpg,0,1,0,30.19033
IMG/center_2021_02_08_17_31_12_448.jpg,IMG/left_2021_02_08_17_31_12_448.jpg,IMG/right_2021_02_08_17_31_12_448.jpg,0,1,0,30.19032
IMG/center_2021_02_08_17_31_12_542.jpg,IMG/left_2021_02_08_17_31_12_542.jpg,IMG/right_2021_02_08_17_31_12_542.jpg,0,1,0,30.19036
IMG/center_2021_02_08_17_31_12_617.jpg,IMG/left_2021_02_08_17_31_12_617.jpg,IMG/right_2021_02_08_17_31_12_617.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_12_713.jpg,IMG/left_2021_02_08_17_31_12_713.jpg,IMG/right_2021_02_08_17_31_12_713.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_12_823.jpg,IMG/left_2021_02_08_17_31_12_823.jpg,IMG/right_2021_02_08_17_31_12_823.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_12_906.jpg,IMG/left_2021_02_08_17_31_12_906.jpg,IMG/right_2021_02_08_17_31_12_906.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_12_987.jpg,IMG/left_2021_02_08_17_31_12_987.jpg,IMG/right_2021_02_08_17_31_12_987.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_13_060.jpg,IMG/left_2021_02_08_17_31_13_060.jpg,IMG/right_2021_02_08_17_31_13_060.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_13_147.jpg,IMG/left_2021_02_08_17_31_13_147.jpg,IMG/right_2021_02_08_17_31_13_147.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_13_233.jpg,IMG/left_2021_02_08_17_31_13_233.jpg,IMG/right_2021_02_08_17_31_13_233.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_13_325.jpg,IMG/left_2021_02_08_17_31_13_325.jpg,IMG/right_2021_02_08_17_31_13_325.jpg,-0.2,1,0,30.17985
IMG/center_2021_02_08_17_31_13_400.jpg,IMG/left_2021_02_08_17_31_13_400.jpg,IMG/right_2021_02_08_17_31_13_400.jpg,0,1,0,30.19027
IMG/center_2021_02_08_17_31_13_489.jpg,IMG/left_2021_02_08_17_31_13_489.jpg,IMG/right_2021_02_08_17_31_13_489.jpg,0,1,0,30.19025
IMG/center_2021_02_08_17_31_13_575.jpg,IMG/left_2021_02_08_17_31_13_575.jpg,IMG/right_2021_02_08_17_31_13_575.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_13_660.jpg,IMG/left_2021_02_08_17_31_13_660.jpg,IMG/right_2021_02_08_17_31_13_660.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_13_730.jpg,IMG/left_2021_02_08_17_31_13_730.jpg,IMG/right_2021_02_08_17_31_13_730.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_13_880.jpg,IMG/left_2021_02_08_17_31_13_880.jpg,IMG/right_2021_02_08_17_31_13_880.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_13_965.jpg,IMG/left_2021_02_08_17_31_13_965.jpg,IMG/right_2021_02_08_17_31_13_965.jpg,0,1,0,30.19038
IMG/center_2021_02_08_17_31_14_071.jpg,IMG/left_2021_02_08_17_31_14_071.jpg,IMG/right_2021_02_08_17_31_14_071.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_14_145.jpg,IMG/left_2021_02_08_17_31_14_145.jpg,IMG/right_2021_02_08_17_31_14_145.jpg,-0.2,1,0,30.17973
IMG/center_2021_02_08_17_31_14_233.jpg,IMG/left_2021_02_08_17_31_14_233.jpg,IMG/right_2021_02_08_17_31_14_233.jpg,-0.45,1,0,30.1515
IMG/center_2021_02_08_17_31_14_356.jpg,IMG/left_2021_02_08_17_31_14_356.jpg,IMG/right_2021_02_08_17_31_14_356.jpg,0,1,0,30.18641
IMG/center_2021_02_08_17_31_14_428.jpg,IMG/left_2021_02_08_17_31_14_428.jpg,IMG/right_2021_02_08_17_31_14_428.jpg,0,1,0,30.18913
IMG/center_2021_02_08_17_31_14_505.jpg,IMG/left_2021_02_08_17_31_14_505.jpg,IMG/right_2021_02_08_17_31_14_505.jpg,0,1,0,30.1901
IMG/center_2021_02_08_17_31_14_578.jpg,IMG/left_2021_02_08_17_31_14_578.jpg,IMG/right_2021_02_08_17_31_14_578.jpg,0,1,0,30.19027
IMG/center_2021_02_08_17_31_14_654.jpg,IMG/left_2021_02_08_17_31_14_654.jpg,IMG/right_2021_02_08_17_31_14_654.jpg,0,1,0,30.19104
IMG/center_2021_02_08_17_31_14_742.jpg,IMG/left_2021_02_08_17_31_14_742.jpg,IMG/right_2021_02_08_17_31_14_742.jpg,0,1,0,30.18979
IMG/center_2021_02_08_17_31_14_830.jpg,IMG/left_2021_02_08_17_31_14_830.jpg,IMG/right_2021_02_08_17_31_14_830.jpg,0,1,0,30.19
IMG/center_2021_02_08_17_31_14_903.jpg,IMG/left_2021_02_08_17_31_14_903.jpg,IMG/right_2021_02_08_17_31_14_903.jpg,0.2,1,0,30.17932
IMG/center_2021_02_08_17_31_14_991.jpg,IMG/left_2021_02_08_17_31_14_991.jpg,IMG/right_2021_02_08_17_31_14_991.jpg,0.4,1,0,30.15746
IMG/center_2021_02_08_17_31_15_076.jpg,IMG/left_2021_02_08_17_31_15_076.jpg,IMG/right_2021_02_08_17_31_15_076.jpg,0,1,0,30.1888
IMG/center_2021_02_08_17_31_15_146.jpg,IMG/left_2021_02_08_17_31_15_146.jpg,IMG/right_2021_02_08_17_31_15_146.jpg,0,1,0,30.18974
IMG/center_2021_02_08_17_31_15_225.jpg,IMG/left_2021_02_08_17_31_15_225.jpg,IMG/right_2021_02_08_17_31_15_225.jpg,0,1,0,30.19005
IMG/center_2021_02_08_17_31_15_291.jpg,IMG/left_2021_02_08_17_31_15_291.jpg,IMG/right_2021_02_08_17_31_15_291.jpg,0,1,0,30.19016
IMG/center_2021_02_08_17_31_15_360.jpg,IMG/left_2021_02_08_17_31_15_360.jpg,IMG/right_2021_02_08_17_31_15_360.jpg,0,1,0,30.1905
IMG/center_2021_02_08_17_31_15_426.jpg,IMG/left_2021_02_08_17_31_15_426.jpg,IMG/right_2021_02_08_17_31_15_426.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_15_496.jpg,IMG/left_2021_02_08_17_31_15_496.jpg,IMG/right_2021_02_08_17_31_15_496.jpg,0,1,0,30.19027
IMG/center_2021_02_08_17_31_15_596.jpg,IMG/left_2021_02_08_17_31_15_596.jpg,IMG/right_2021_02_08_17_31_15_596.jpg,0,1,0,30.1905
IMG/center_2021_02_08_17_31_15_685.jpg,IMG/left_2021_02_08_17_31_15_685.jpg,IMG/right_2021_02_08_17_31_15_685.jpg,0,1,0,30.19036
IMG/center_2021_02_08_17_31_15_769.jpg,IMG/left_2021_02_08_17_31_15_769.jpg,IMG/right_2021_02_08_17_31_15_769.jpg,0,1,0,30.19035
IMG/center_2021_02_08_17_31_15_870.jpg,IMG/left_2021_02_08_17_31_15_870.jpg,IMG/right_2021_02_08_17_31_15_870.jpg,0,1,0,30.19037
IMG/center_2021_02_08_17_31_15_998.jpg,IMG/left_2021_02_08_17_31_15_998.jpg,IMG/right_2021_02_08_17_31_15_998.jpg,0,1,0,30.19034
IMG/center_2021_02_08_17_31_16_088.jpg,IMG/left_2021_02_08_17_31_16_088.jpg,IMG/right_2021_02_08_17_31_16_088.jpg,0,1,0,30.19032
IMG/center_2021_02_08_17_31_16_178.jpg,IMG/left_2021_02_08_17_31_16_178.jpg,IMG/right_2021_02_08_17_31_16_178.jpg,0,1,0,30.19037
IMG/center_2021_02_08_17_31_16_264.jpg,IMG/left_2021_02_08_17_31_16_264.jpg,IMG/right_2021_02_08_17_31_16_264.jpg,0,1,0,30.19034
IMG/center_2021_02_08_17_31_16_356.jpg,IMG/left_2021_02_08_17_31_16_356.jpg,IMG/right_2021_02_08_17_31_16_356.jpg,0,1,0,30.19033
IMG/center_2021_02_08_17_31_16_452.jpg,IMG/left_2021_02_08_17_31_16_452.jpg,IMG/right_2021_02_08_17_31_16_452.jpg,0,1,0,30.19032
IMG/center_2021_02_08_17_31_16_545.jpg,IMG/left_2021_02_08_17_31_16_545.jpg,IMG/right_2021_02_08_17_31_16_545.jpg,0,1,0,30.19037
IMG/center_2021_02_08_17_31_16_609.jpg,IMG/left_2021_02_08_17_31_16_609.jpg,IMG/right_2021_02_08_17_31_16_609.jpg,0,1,0,30.19037
IMG/center_2021_02_08_17_31_16_749.jpg,IMG/left_2021_02_08_17_31_16_749.jpg,IMG/right_2021_02_08_17_31_16_749.jpg,0,1,0,30.19055
IMG/center_2021_02_08_17_31_16_829.jpg,IMG/left_2021_02_08_17_31_16_829.jpg,IMG/right_2021_02_08_17_31_16_829.jpg,0,1,0,30.19048
IMG/center_2021_02_08_17_31_16_962.jpg,IMG/left_2021_02_08_17_31_16_962.jpg,IMG/right_2021_02_08_17_31_16_962.jpg,-0.2,1,0,30.17986
IMG/center_2021_02_08_17_31_17_046.jpg,IMG/left_2021_02_08_17_31_17_046.jpg,IMG/right_2021_02_08_17_31_17_046.jpg,0,1,0,30.19055
IMG/center_2021_02_08_17_31_17_113.jpg,IMG/left_2021_02_08_17_31_17_113.jpg,IMG/right_2021_02_08_17_31_17_113.jpg,0,1,0,30.1904
IMG/center_2021_02_08_17_31_17_181.jpg,IMG/left_2021_02_08_17_31_17_181.jpg,IMG/right_2021_02_08_17_31_17_181.jpg,0,1,0,30.19058
IMG/center_2021_02_08_17_31_17_259.jpg,IMG/left_2021_02_08_17_31_17_259.jpg,IMG/right_2021_02_08_17_31_17_259.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_17_338.jpg,IMG/left_2021_02_08_17_31_17_338.jpg,IMG/right_2021_02_08_17_31_17_338.jpg,0,1,0,30.19036
IMG/center_2021_02_08_17_31_17_416.jpg,IMG/left_2021_02_08_17_31_17_416.jpg,IMG/right_2021_02_08_17_31_17_416.jpg,0,1,0,30.19003
IMG/center_2021_02_08_17_31_17_485.jpg,IMG/left_2021_02_08_17_31_17_485.jpg,IMG/right_2021_02_08_17_31_17_485.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_17_559.jpg,IMG/left_2021_02_08_17_31_17_559.jpg,IMG/right_2021_02_08_17_31_17_559.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_17_636.jpg,IMG/left_2021_02_08_17_31_17_636.jpg,IMG/right_2021_02_08_17_31_17_636.jpg,-0.2,1,0,30.17981
IMG/center_2021_02_08_17_31_17_714.jpg,IMG/left_2021_02_08_17_31_17_714.jpg,IMG/right_2021_02_08_17_31_17_714.jpg,-0.4,1,0,30.15751
IMG/center_2021_02_08_17_31_17_806.jpg,IMG/left_2021_02_08_17_31_17_806.jpg,IMG/right_2021_02_08_17_31_17_806.jpg,0,1,0,30.18904
IMG/center_2021_02_08_17_31_17_921.jpg,IMG/left_2021_02_08_17_31_17_921.jpg,IMG/right_2021_02_08_17_31_17_921.jpg,0,1,0,30.19016
IMG/center_2021_02_08_17_31_18_014.jpg,IMG/left_2021_02_08_17_31_18_014.jpg,IMG/right_2021_02_08_17_31_18_014.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_18_092.jpg,IMG/left_2021_02_08_17_31_18_092.jpg,IMG/right_2021_02_08_17_31_18_092.jpg,0,1,0,30.19021
IMG/center_2021_02_08_17_31_18_171.jpg,IMG/left_2021_02_08_17_31_18_171.jpg,IMG/right_2021_02_08_17_31_18_171.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_18_251.jpg,IMG/left_2021_02_08_17_31_18_251.jpg,IMG/right_2021_02_08_17_31_18_251.jpg,0,1,0,30.19027
IMG/center_2021_02_08_17_31_18_344.jpg,IMG/left_2021_02_08_17_31_18_344.jpg,IMG/right_2021_02_08_17_31_18_344.jpg,0,1,0,30.19032
IMG/center_2021_02_08_17_31_18_438.jpg,IMG/left_2021_02_08_17_31_18_438.jpg,IMG/right_2021_02_08_17_31_18_438.jpg,0,1,0,30.19027
IMG/center_2021_02_08_17_31_18_527.jpg,IMG/left_2021_02_08_17_31_18_527.jpg,IMG/right_2021_02_08_17_31_18_527.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_18_619.jpg,IMG/left_2021_02_08_17_31_18_619.jpg,IMG/right_2021_02_08_17_31_18_619.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_18_717.jpg,IMG/left_2021_02_08_17_31_18_717.jpg,IMG/right_2021_02_08_17_31_18_717.jpg,0,1,0,30.19033
IMG/center_2021_02_08_17_31_18_803.jpg,IMG/left_2021_02_08_17_31_18_803.jpg,IMG/right_2021_02_08_17_31_18_803.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_18_882.jpg,IMG/left_2021_02_08_17_31_18_882.jpg,IMG/right_2021_02_08_17_31_18_882.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_18_965.jpg,IMG/left_2021_02_08_17_31_18_965.jpg,IMG/right_2021_02_08_17_31_18_965.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_19_061.jpg,IMG/left_2021_02_08_17_31_19_061.jpg,IMG/right_2021_02_08_17_31_19_061.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_19_142.jpg,IMG/left_2021_02_08_17_31_19_142.jpg,IMG/right_2021_02_08_17_31_19_142.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_19_218.jpg,IMG/left_2021_02_08_17_31_19_218.jpg,IMG/right_2021_02_08_17_31_19_218.jpg,0,1,0,30.19027
IMG/center_2021_02_08_17_31_19_291.jpg,IMG/left_2021_02_08_17_31_19_291.jpg,IMG/right_2021_02_08_17_31_19_291.jpg,0,1,0,30.19032
IMG/center_2021_02_08_17_31_19_365.jpg,IMG/left_2021_02_08_17_31_19_365.jpg,IMG/right_2021_02_08_17_31_19_365.jpg,0,1,0,30.19035
IMG/center_2021_02_08_17_31_19_499.jpg,IMG/left_2021_02_08_17_31_19_499.jpg,IMG/right_2021_02_08_17_31_19_499.jpg,0,1,0,30.19033
IMG/center_2021_02_08_17_31_19_615.jpg,IMG/left_2021_02_08_17_31_19_615.jpg,IMG/right_2021_02_08_17_31_19_615.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_19_714.jpg,IMG/left_2021_02_08_17_31_19_714.jpg,IMG/right_2021_02_08_17_31_19_714.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_19_785.jpg,IMG/left_2021_02_08_17_31_19_785.jpg,IMG/right_2021_02_08_17_31_19_785.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_19_876.jpg,IMG/left_2021_02_08_17_31_19_876.jpg,IMG/right_2021_02_08_17_31_19_876.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_19_957.jpg,IMG/left_2021_02_08_17_31_19_957.jpg,IMG/right_2021_02_08_17_31_19_957.jpg,0,1,0,30.19034
IMG/center_2021_02_08_17_31_20_046.jpg,IMG/left_2021_02_08_17_31_20_046.jpg,IMG/right_2021_02_08_17_31_20_046.jpg,0,1,0,30.19027
IMG/center_2021_02_08_17_31_20_146.jpg,IMG/left_2021_02_08_17_31_20_146.jpg,IMG/right_2021_02_08_17_31_20_146.jpg,-0.25,1,0,30.1748
IMG/center_2021_02_08_17_31_20_235.jpg,IMG/left_2021_02_08_17_31_20_235.jpg,IMG/right_2021_02_08_17_31_20_235.jpg,-0.5000001,1,0,30.14541
IMG/center_2021_02_08_17_31_20_315.jpg,IMG/left_2021_02_08_17_31_20_315.jpg,IMG/right_2021_02_08_17_31_20_315.jpg,0,1,0,30.18743
IMG/center_2021_02_08_17_31_20_392.jpg,IMG/left_2021_02_08_17_31_20_392.jpg,IMG/right_2021_02_08_17_31_20_392.jpg,0,1,0,30.18945
IMG/center_2021_02_08_17_31_20_486.jpg,IMG/left_2021_02_08_17_31_20_486.jpg,IMG/right_2021_02_08_17_31_20_486.jpg,0,1,0,30.19019
IMG/center_2021_02_08_17_31_20_560.jpg,IMG/left_2021_02_08_17_31_20_560.jpg,IMG/right_2021_02_08_17_31_20_560.jpg,0,1,0,30.19033
IMG/center_2021_02_08_17_31_20_640.jpg,IMG/left_2021_02_08_17_31_20_640.jpg,IMG/right_2021_02_08_17_31_20_640.jpg,0,1,0,30.19047
IMG/center_2021_02_08_17_31_20_712.jpg,IMG/left_2021_02_08_17_31_20_712.jpg,IMG/right_2021_02_08_17_31_20_712.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_20_791.jpg,IMG/left_2021_02_08_17_31_20_791.jpg,IMG/right_2021_02_08_17_31_20_791.jpg,0,1,0,30.1904
IMG/center_2021_02_08_17_31_20_871.jpg,IMG/left_2021_02_08_17_31_20_871.jpg,IMG/right_2021_02_08_17_31_20_871.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_20_940.jpg,IMG/left_2021_02_08_17_31_20_940.jpg,IMG/right_2021_02_08_17_31_20_940.jpg,0,1,0,30.19022
IMG/center_2021_02_08_17_31_21_016.jpg,IMG/left_2021_02_08_17_31_21_016.jpg,IMG/right_2021_02_08_17_31_21_016.jpg,0,1,0,30.19039
IMG/center_2021_02_08_17_31_21_089.jpg,IMG/left_2021_02_08_17_31_21_089.jpg,IMG/right_2021_02_08_17_31_21_089.jpg,0,1,0,30.19016
IMG/center_2021_02_08_17_31_21_160.jpg,IMG/left_2021_02_08_17_31_21_160.jpg,IMG/right_2021_02_08_17_31_21_160.jpg,0,1,0,30.1902
IMG/center_2021_02_08_17_31_21_241.jpg,IMG/left_2021_02_08_17_31_21_241.jpg,IMG/right_2021_02_08_17_31_21_241.jpg,0,1,0,30.19022
IMG/center_2021_02_08_17_31_21_317.jpg,IMG/left_2021_02_08_17_31_21_317.jpg,IMG/right_2021_02_08_17_31_21_317.jpg,0,1,0,30.19021
IMG/center_2021_02_08_17_31_21_392.jpg,IMG/left_2021_02_08_17_31_21_392.jpg,IMG/right_2021_02_08_17_31_21_392.jpg,0.15,1,0,30.18442
IMG/center_2021_02_08_17_31_21_516.jpg,IMG/left_2021_02_08_17_31_21_516.jpg,IMG/right_2021_02_08_17_31_21_516.jpg,0,1,0,30.18811
IMG/center_2021_02_08_17_31_21_638.jpg,IMG/left_2021_02_08_17_31_21_638.jpg,IMG/right_2021_02_08_17_31_21_638.jpg,0,1,0,30.1902
IMG/center_2021_02_08_17_31_21_740.jpg,IMG/left_2021_02_08_17_31_21_740.jpg,IMG/right_2021_02_08_17_31_21_740.jpg,0,1,0,30.19036
IMG/center_2021_02_08_17_31_21_830.jpg,IMG/left_2021_02_08_17_31_21_830.jpg,IMG/right_2021_02_08_17_31_21_830.jpg,0,1,0,30.19055
IMG/center_2021_02_08_17_31_21_909.jpg,IMG/left_2021_02_08_17_31_21_909.jpg,IMG/right_2021_02_08_17_31_21_909.jpg,-0.2,1,0,30.17922
IMG/center_2021_02_08_17_31_21_989.jpg,IMG/left_2021_02_08_17_31_21_989.jpg,IMG/right_2021_02_08_17_31_21_989.jpg,0,1,0,30.19034
IMG/center_2021_02_08_17_31_22_135.jpg,IMG/left_2021_02_08_17_31_22_135.jpg,IMG/right_2021_02_08_17_31_22_135.jpg,0,1,0,30.19025
IMG/center_2021_02_08_17_31_22_214.jpg,IMG/left_2021_02_08_17_31_22_214.jpg,IMG/right_2021_02_08_17_31_22_214.jpg,0,1,0,30.19028
